track_name,title,url,job_type,client_location,description,experience_level,skills,proposals,interviewing,invites_sent,unanswered_invites,client_total_spent,duration,hires,active,average_budget,work_hours_Flexible,work_hours_Less than 30 hrs/week,work_hours_More than 30 hrs/week,reversed_log_client_total_spent
android_developer,Finance App Development Specialist Needed,https://www.upwork.com/jobs/Finance-App-span-class-highlight-Development-span-Specialist-Needed_~021897226982294843939/?referrer_url_path=/nx/search/jobs/,1,Switzerland,"We are seeking a skilled app developer to assist in creating a finance-focused mobile application. The ideal candidate will have experience in app design and development, particularly in financial services. You will be responsible for developing user-friendly interfaces and integrating essential financial features. If you are passionate about finance and technology, we would love to hear from you!",2,"['Smartphone', 'Android', 'In-App Purchases', 'iOS', 'Firebase', 'Mobile App Development', 'User Authentication', 'Flutter', 'Dart', 'User Profile Creation', 'JavaScript']",4,1.0,1.0,0.0,,0,,,500.0,1,0,0,2992.0480503341832
android_developer,Mobile and Laptop Application Development for Employee Tracking,https://www.upwork.com/jobs/Mobile-and-Laptop-Application-span-class-highlight-Development-span-for-Employee-Tracking_~021897219134275257861/?referrer_url_path=/nx/search/jobs/,1,United Arab Emirates,"We are seeking a skilled developer to create a mobile and laptop application designed to track field employees. The application should function similarly to existing field service management tools, with a focus on capturing geo data and timing. Ideal candidates will have experience in geolocation services, user interface design, and ensuring data accuracy. Your expertise will help enhance our operational efficiency and employee management. If you have a passion for developing user-friendly applications and meet the requirements, we would love to hear from you.",2,"['Smartphone', 'Android', 'In-App Purchases', 'iOS', 'Firebase', 'Mobile App Development', 'User Authentication', 'Flutter', 'Dart', 'User Profile Creation', 'JavaScript']",3,2.0,3.0,1.0,,0,,,100.0,1,0,0,2992.0480503341832
android_developer,Mobile App Designer for Social Networking (iOS & Android),https://www.upwork.com/jobs/Mobile-App-Designer-for-Social-Networking-iOS-amp-span-class-highlight-Android-span_~021897217548886672195/?referrer_url_path=/nx/search/jobs/,1,India,"We are seeking an experienced mobile app designer to create a social networking application for both iOS and Android platforms. The ideal candidate should have a strong portfolio showcasing previous app designs, with a focus on user experience and modern aesthetics. You will work closely with our development team to ensure a seamless integration of design and functionality. This is a fantastic opportunity to be part of an innovative project that aims to connect people in a new and exciting way.",2,"['Smartphone', 'Web Development', 'Android', 'Mobile App Design', 'iOS', 'Web Design', 'Mobile UI Design', 'Mobile App Development', 'Figma', 'User Interface Design']",2,0.0,0.0,0.0,,0,,,600.0,1,0,0,2992.0480503341832
android_developer,Covert React NextJS app to React Native App (limited functionality),https://www.upwork.com/jobs/Covert-React-NextJS-app-React-Native-App-limited-functionality_~021897212285811098435/?referrer_url_path=/nx/search/jobs/,0,United States,"Looking for a skilled React Native developer to extract and convert a single user role experience from our multi-role Next.js app into a React Native mobile app. This will be a lightweight app with minimal screens, but it must include:
✅ User authentication (API already exists)
✅ User location access
✅ Image upload from camera & gallery
✅ Limited form fields (basic data entry)
✅ API integration (Directus backend already in place)
✅ UX already in place
✅ Minor internationalization support
✅ Must support both IOS & Android

This is not a full app migration—we are only extracting one role’s functionality into a dedicated mobile experience.",2,"['Native App Development', 'Smartphone', 'Camera', 'React Native', 'Android', 'In-App Purchases', 'iOS', 'Firebase', 'User Authentication', 'Mobile App Development', 'Flutter', 'Dart', 'User Profile Creation']",6,1.0,0.0,0.0,17000.0,2,56.0,18.0,22.5,0,1,0,17000.00000000001
android_developer,Ionic Mobile App Build,https://www.upwork.com/jobs/Ionic-Mobile-App-Build_~021897197469773604520/?referrer_url_path=/nx/search/jobs/,0,United States,Need to build Ionic Mobile App for Android and iOS on my local laptop and mac for distribution to the App Stores (in Test Mode).,3,"['UX & UI', 'In-App Purchases', 'Mobile App Design', 'iOS', 'Mobile App Development', 'Flutter', 'Ionic Framework']",5,0.0,0.0,0.0,759.0,1,6.0,4.0,30.0,0,1,0,759.0000000000003
android_developer,Mobile App Development for Habit Tracking,https://www.upwork.com/jobs/Mobile-App-span-class-highlight-Development-span-for-Habit-Tracking_~021897197067022697989/?referrer_url_path=/nx/search/jobs/,0,United States,"We are seeking a skilled mobile application developer to create an intuitive app for users to track and develop daily habits. The app should feature user-friendly interfaces, customizable habit lists, and progress tracking functionalities. Ideal candidates will have experience in mobile app design and development, as well as a strong understanding of user experience principles. If you are passionate about helping users improve their daily routines through technology, we want to hear from you!",2,"['Smartphone', 'UX & UI', 'Android', 'In-App Purchases', 'Mobile App Design', 'iOS', 'Mobile App Development', 'Flutter']",6,7.0,10.0,3.0,,2,1.0,1.0,22.5,0,1,0,2992.0480503341832
android_developer,Flutter Developer for Background FIle Upload and Small Enhancements,https://www.upwork.com/jobs/Flutter-span-class-highlight-Developer-span-for-Background-FIle-Upload-and-Small-Enhancements_~021897189926123275075/?referrer_url_path=/nx/search/jobs/,1,United States,"* Download Videos / Upload Video:
This feature will allow users to download videos into their local storage to listen it later. Users should also be able to upload the audio in background.",3,"['Smartphone', 'UX & UI', 'Mobile App Bug Fix', 'In-App Purchases', 'Mobile App Design', 'iOS Development', 'iOS', 'Mobile App Development', 'Flutter', 'Tablet']",5,1.0,2.0,1.0,,0,2.0,0.0,500.0,1,0,0,2992.0480503341832
android_developer,Mobile App Development using React Native for Android and iOS,https://www.upwork.com/jobs/Mobile-App-span-class-highlight-Development-span-using-React-Native-for-span-class-highlight-Android-span-and-iOS_~021897186694219105091/?referrer_url_path=/nx/search/jobs/,1,India,"**Job Opportunity: Mobile App Developer (React Native)**

We are on the lookout for a talented mobile app developer to build a compact application for both Android and iOS using React Native. This app will include key features such as:

- User authentication (login and logout)
- Uploading images or files
- Capturing and uploading images directly from the camera
- Quality validation of images prior to upload
- Additional functionalities aimed at improving user experience

Our backend APIs are already established and ready for integration, with JWT employed for authentication.

If you have a strong enthusiasm for mobile technology and a successful history in React Native development, we would be excited to connect with you. Please share examples of your previous projects with your application.

To ensure authenticity in responses, please include the following:
- A brief paragraph (in your own words) on your favorite feature in React Native and why you like it.
- Describe a unique challenge you faced in a past project and how you resolved it.
- Mention the word ‘pineapple’ somewhere in your response (naturally).

Thanks
bizhues",2,"['Smartphone', 'UX & UI', 'React Native', 'Android', 'In-App Purchases', 'Mobile App Design', 'iOS', 'Mobile App Development', 'Flutter']",2,4.0,11.0,4.0,,0,,,100.0,1,0,0,2992.0480503341832
android_developer,Android Developer is needed,https://www.upwork.com/jobs/span-class-highlight-Android-span-span-class-highlight-Developer-span-needed_~021897180871460193797/?referrer_url_path=/nx/search/jobs/,1,UKR,"PLEASE, READ ATTENTIVELY!
I am looking for an Android Developer to develop application.

MY REQUIEREMENTS:
1) You must have Google console to publish this application
2) You should have experience with integration:
- Adjust SDK
- Facebook SDK
- Onesignal SDK
- Webview
or at least have knowledges about it

I will provide you design.

I am open to discuss ideas about app concept.

This job can be full time. In case our first project is successful,  I will be ordering 6-8 apps per month",1,"['UX & UI', 'Android App Development', 'Android', 'In-App Purchases', 'Mobile App Design', 'iOS', 'Kotlin', 'Mobile App Development', 'Java', 'Flutter']",5,4.0,1.0,0.0,4400.0,0,41.0,14.0,300.0,1,0,0,4400.000000000004
android_developer,Top-Rated Plus Flutter Developer Needed,https://www.upwork.com/jobs/Top-Rated-Plus-Flutter-span-class-highlight-Developer-span-Needed_~021897179797800907299/?referrer_url_path=/nx/search/jobs/,0,Vietnam,"We are looking for Flutter developers to join our agency as partners. We will help you find clients by bidding on jobs and inviting you to work with our existing customers.

You must have a Top Rated Plus account.

Please apply if you're interested.",3,"['Smartphone', 'UX & UI', 'Android', 'In-App Purchases', 'Mobile App Design', 'iOS', 'Mobile App Development', 'Flutter']",5,7.0,3.0,1.0,1100.0,2,17.0,3.0,55.0,0,0,1,1099.9999999999995
android_developer,Google Play App Reviews for US Users,https://www.upwork.com/jobs/Google-Play-App-Reviews-for-Users_~021897178303718519331/?referrer_url_path=/nx/search/jobs/,1,CHN,"Job Description:
We are looking for responsible and experienced reviewers to help us improve our product ratings across all platforms. We sincerely invite you who love online comments and social media to join our team!

Main responsibilities:
1.Follow our instructions to write and post reviews on selected platforms.
2.Keep your reviews authentic and relevant.

Job Requirements:
1.Good communication skills and time management skills.
2.Experience in rating is preferred.
3.Able to maintain a high level of confidentiality and professionalism.

We offer:
1.Flexible working hours.
2.Competitive salary.
3.Friendly working atmosphere and team support.

If you are interested in this position, please contact us, we look forward to you joining us!",2,"['UX & UI', 'In-App Purchases', 'Mobile App Design', 'iOS', 'Content Writing', 'Mobile App Development', 'Flutter']",2,0.0,0.0,0.0,,0,1.0,1.0,10.0,1,0,0,2992.0480503341832
android_developer,Reverse Engineer Fleet Management Application,https://www.upwork.com/jobs/Reverse-Engineer-Fleet-Management-Application_~021897174570558164455/?referrer_url_path=/nx/search/jobs/,1,India,"We are seeking an experienced professional to reverse engineer a fleet management application. The goal is to analyze and document user flows, workflows, data structures, and user roles within the application. This project will help us improve our understanding of the system and identify areas for enhancement. If you have a strong background in application analysis and data mapping, we encourage you to apply. Please provide relevant experience and examples of past projects in your proposal.",2,"['Qt Framework', 'OpenGL', 'Desktop Application', 'C', 'C++']",1,2.0,3.0,0.0,2500.0,0,10.0,4.0,500.0,1,0,0,2499.9999999999995
android_developer,Android Developer,https://www.upwork.com/jobs/span-class-highlight-Android-span-span-class-highlight-Developer-span_~021897167962994106971/?referrer_url_path=/nx/search/jobs/,0,India,"- 5+ years of hands-on experience developing Android applications using Kotlin

- Proven track record in implementing clean architecture, MVVM, and modern Android development practices

- Demonstrated expertise in code review processes and best practices, with relevant certification

- Strong background in performance optimization, memory management, and app size reduction techniques

- Experience with Jetpack Compose, Coroutines, Flow, and other modern Android libraries

- Proficiency in implementing CI/CD pipelines and maintaining code quality metrics

- Knowledge of testing frameworks (JUnit, Espresso, MockK) and writing comprehensive test suites

- Experience with dependency injection frameworks (Dagger/Hilt)

- Strong understanding of Android SDK, Material Design guidelines, and app security best practices

- The role involves architecting scalable solutions, conducting thorough code reviews, establishing coding standards,

- and optimizing application performance across different Android devices and OS versions.",2,"['Smartphone', 'UX & UI', 'Android', 'In-App Purchases', 'Mobile App Design', 'iOS', 'Android SDK', 'Kotlin', 'Mobile App Development', 'Flutter', 'CI/CD pipeline']",3,0.0,0.0,0.0,,2,,,15.0,0,1,0,2992.0480503341832
android_developer,Golf App Development Needed,https://www.upwork.com/jobs/Golf-App-span-class-highlight-Development-span-Needed_~021897164891399680547/?referrer_url_path=/nx/search/jobs/,1,United States,"We are seeking a skilled developer to assist in creating a golf app. The ideal candidate will have experience in mobile app development, particularly in the sports domain. You will collaborate with our team to design features that enhance user experience, integrate scoring systems, and possibly social sharing options. Your expertise will be essential in making this app user-friendly and functional across various devices. If you are passionate about golf and have a proven track record in app development, we would love to hear from you!",2,"['Smartphone', 'UX & UI', 'Android', 'In-App Purchases', 'Mobile App Design', 'iOS', 'Mobile App Development', 'Flutter', 'User Profile Creation']",6,2.0,0.0,0.0,,0,,,2000.0,1,0,0,2992.0480503341832
android_developer,Flutter Developer (Expert),https://www.upwork.com/jobs/Flutter-span-class-highlight-Developer-span-Expert_~021897160501272907239/?referrer_url_path=/nx/search/jobs/,1,Spain,"We’re hiring a Flutter Developer to build high-quality mobile apps. You’ll work on clean code architecture, state management (BLoC, Provider, Riverpod), and integrate ads (Google AdMob, Rewarded Ads). Must have experience with the latest Flutter (3.x+) and a strong understanding of Dart.

Key Skills:

Clean code & SOLID principles

State management (BLoC, Provider, Mobex, Getx etc.)

Ads integration (AdMob, Rewarded Ads)

Latest Flutter & Dart

Nice-to-Have:

CI/CD, Animations, Firebase, payment gateway, Notification, SSE integration

Let’s build amazing apps together! 🚀",2,"['UX & UI', 'Android', 'In-App Purchases', 'Mobile App Design', 'iOS', 'Mobile App Development', 'Flutter']",5,1.0,1.0,0.0,380.0,0,3.0,0.0,160.0,1,0,0,380.00000000000006
android_developer,Game App Development - Car Racing Game (Unlimited Loop) for Kids (9-10 years old),https://www.upwork.com/jobs/Game-App-span-class-highlight-Development-span-Car-Racing-Game-Unlimited-Loop-for-Kids-years-old_~021897160104801235491/?referrer_url_path=/nx/search/jobs/,1,India,"I am looking for an experienced app developer to create a simple yet engaging car racing game for mobile, aimed primarily at kids aged 9-10 years old. The core objective of this app is to create a fun and addictive experience while incorporating a monetization strategy through ads. The game should feature an unlimited road loop and increase in speed to keep players engaged, with obstacles that slow down the car.

Game Requirements:
Core Gameplay: A car racing game where the player drives a car on an infinite road loop.
Speed Mechanics: The speed of the car should gradually increase from 1 to 2 km, adding to the challenge as the game progresses.
Bumper Obstacles: There will be bumpers or obstacles that reduce the speed of the car when hit.
Endless Loop: The game continues indefinitely, offering endless playtime and keeping players engaged.
Simple UI: Clean, colorful, and child-friendly design with basic controls that are easy for kids to understand.
Target Audience: The game should be designed for kids aged 9-10 years old with age-appropriate graphics and difficulty level.
Monetization through Ads: The primary motive for creating this game is to run ads, so the app should support ad integrations (e.g., interstitial ads or banners) for monetization.

Milestones & Payment:
The development process will be divided into two milestones with the following payment structure:

+First Milestone (20%): At the end of the first phase, which includes the initial version of the game (basic mechanics, game flow, and initial ad integration).
+Second Milestone (80%): Upon the final delivery of the game (full app functionality, tested, and ready for deployment on app stores).

Timeline:
Project Duration: The app should be completed and fully functional within 3 months.

Additional Notes:
Testing: You will be responsible for thoroughly testing the game and fixing any bugs.
Budget: The budget is tight, so efficiency and cost-effectiveness are crucial.
Communication: Regular updates on progress are expected throughout the development process.
Ad Integration: The app's monetization through ads is a key priority, so ads should be integrated seamlessly.

If you're confident in your ability to handle this project from start to finish, including development, testing, and ensuring monetization through ads, and can create a child-friendly game experience, I'd love to hear from you!",2,"['UX & UI', 'Android App Development', 'Android', 'In-App Purchases', 'Mobile App Design', 'iOS', 'Mobile App Development', 'Flutter']",4,0.0,0.0,0.0,,0,,,1200.0,1,0,0,2992.0480503341832
android_developer,Mobile app launch,https://www.upwork.com/jobs/Mobile-app-launch_~021897156640304721616/?referrer_url_path=/nx/search/jobs/,0,Netherlands,"We are set to launch a new app.

Looking for a long-term partner/programmer.
Already have a 80% complete template of an app we are going to build on, just a few extra features. Have documentation for the complete setup. Can discuss this via call

-   Technologies used   -
Flutter- iOS android app
PHP Yii2 Framework for backend admin panel and rest apis
MySql Database
Nodejs for chat (socket.io)
Firebase - For Push notifications
Storage Option : AWS S3, Azure Storage, Local storage",3,"['UX & UI', 'MySQL', 'Android', 'In-App Purchases', 'Node.js', 'Mobile App Design', 'iOS', 'Mobile App Development', 'Flutter']",6,1.0,2.0,0.0,2400.0,4,1.0,0.0,30.0,0,0,1,2400.0000000000005
android_developer,App Design Assistance Needed for Innovative Idea,https://www.upwork.com/jobs/App-Design-Assistance-Needed-for-Innovative-Idea_~021897156187242956293/?referrer_url_path=/nx/search/jobs/,1,United States,"I am seeking a talented app designer to help bring my app concept to life. The ideal candidate will work closely with me to translate my ideas into a functional and visually appealing app design. This project will involve brainstorming, wireframing, and creating user-friendly interfaces. If you have a passion for app design and experience in mobile application development, I want to hear from you! Please include a portfolio of your previous work when applying.",2,"['Smartphone', 'Graphic Design', 'Web Development', 'Android', 'Mobile App Design', 'Product Design', 'iOS', 'Web Design', 'Mobile UI Design', 'Figma', 'User Interface Design']",5,0.0,0.0,0.0,,0,,,2000.0,1,0,0,2992.0480503341832
android_developer,Car Pooling Application Development,https://www.upwork.com/jobs/Car-Pooling-Application-span-class-highlight-Development-span_~021897140336980329283/?referrer_url_path=/nx/search/jobs/,1,Pakistan,"We are seeking a skilled developer to create a user-friendly car pooling application. The ideal candidate will have experience in mobile app development and a strong understanding of ride-sharing functionalities. The app should include features such as user registration, real-time ride tracking, payment integration, and user ratings. Collaboration and communication skills are essential as we will work closely to ensure the app meets our specifications. If you have a passion for developing innovative transportation solutions, we would love to hear from you!",2,"['Smartphone', 'UX & UI', 'Android', 'In-App Purchases', 'Mobile App Design', 'iOS', 'Mobile App Development', 'Flutter', 'JavaScript']",4,0.0,0.0,0.0,,0,,,20000.0,1,0,0,2992.0480503341832
android_developer,Need help on Applovin MAX integration - native ad debug,https://www.upwork.com/jobs/Need-help-Applovin-MAX-integration-native-debug_~021897138480492332030/?referrer_url_path=/nx/search/jobs/,1,Vietnam,"App is ready and launch.
Mediation: Applovin
Monetization network: Applovin and other

Issue:
Banner working
Intertitial working
Native Ad not working

Need someone help to debug and help it smooth",1,"['Smartphone', 'UX & UI', 'Android', 'In-App Purchases', 'Mobile App Design', 'iOS', 'Mobile App Development', 'Java', 'Flutter']",1,2.0,8.0,2.0,980.0,0,10.0,6.0,12.0,1,0,0,979.9999999999998
android_developer,"Build a Preference-Sharing App MVP (Glide Preferred, Open to Suggestions)",https://www.upwork.com/jobs/Build-Preference-Sharing-App-MVP-Glide-Preferred-Open-Suggestions_~021897133779890668355/?referrer_url_path=/nx/search/jobs/,1,United States,"I need an MVP for a preference-sharing app targeting private chefs, with two parts: a mobile app where users store food preferences (e.g., ‘no potatoes’) via voice/text, view an AI-built profile, and share via QR/code; and a web portal where chefs upload menus (PDFs or manual input), fetch customer preferences, and get AI-tailored suggestions (e.g., ‘swap potatoes for rice’). Timeline: 2–3 weeks but negotiable. I prefer Glide for no-code simplicity (I’m non-technical), but I’m open to scalable alternatives if I can still tweak them easily. Must include AI integration (e.g., OpenAI via Zapier) and PDF text extraction (e.g., Google Cloud Vision). All work is mine—freelancer retains no rights, can’t reuse/sell it, and must keep it confidential. Future growth: expand to restaurants, pet care. Include a ‘how to scale’ note in your bid.",2,"['UX & UI', 'In-App Purchases', 'Mobile App Design', 'iOS', 'Mobile App Development', 'User Authentication', 'AI Mobile App Development', 'Flutter', 'User Profile Creation']",3,1.0,1.0,0.0,,0,,,1000.0,1,0,0,2992.0480503341832
android_developer,Android Developer Needed for Scraping Google Discover Feed (PoC Development),https://www.upwork.com/jobs/span-class-highlight-Android-span-span-class-highlight-Developer-span-Needed-for-Scraping-Google-Discover-Feed-PoC-span-class-highlight-Development-span_~021897123470451213829/?referrer_url_path=/nx/search/jobs/,1,India,"We are looking for an experienced Android developer to help us automate the scrolling and capturing of the Google Discover feed on an Android device. This Proof of Concept (PoC) aims to determine the feasibility of screen recording or screenshot-based scraping while automating the scrolling process.

The solution should be designed for one specific Android device but should be scalable and adaptable if applied to another device in the future.

Possible Solution:

Project Scope:
The goal is to develop an application or service that can:
- Open the Google Discover feed.
- Scroll through the Google Discover feed programmatically.
- Capture the scrolling feed via screen recording or periodic screenshots.
- Ensure the approach can be scaled to work on other Android devices with minimal adjustments.

Ideal Candidate:
- Experience with Android automation (UIAutomator, Accessibility Services, MediaProjection API).
- Strong understanding of Android security policies & workarounds.
- Familiarity with touch event injection, ADB-based automation, or WebView alternatives.
- Ability to think outside the box to bypass constraints in a legal & ethical manner.

If you have experience in Android automation and are confident in tackling this challenge, apply now with your proposed approach or previous relevant experience

What is Google Discover?

Refer to this:https://yoast.com/app/uploads/2020/10/google-discover-app.mp4",3,"['Smartphone', 'Web Scraping', 'UX & UI', 'Android App Development', 'Android', 'In-App Purchases', 'Mobile App Design', 'iOS', 'Mobile App Development', 'Flutter']",1,0.0,0.0,0.0,,0,,,1000.0,1,0,0,2992.0480503341832
android_developer,Mobile Game Developer Needed for Online Multiplayer Card Game,https://www.upwork.com/jobs/Mobile-Game-span-class-highlight-Developer-span-Needed-for-Online-Multiplayer-Card-Game_~021897120648660546083/?referrer_url_path=/nx/search/jobs/,1,India,"**Job Opening: Mobile Game Developer**

Hey there! I am looking for a talented mobile game developer to help us create an awesome fast-paced multiplayer card game for Android and iOS. If you’ve got a solid background in game dev and love crafting fun gameplay experiences, I want to chat with you!

You'll be working on designing the game mechanics, the user interface, and making sure everything runs smoothly online. If you’re excited to unleash your creativity on this cool project, drop me a line—we can’t wait to hear from you!",1,"['Game Design', 'Unity', 'Android', 'Game Development', 'iOS', 'C#']",1,0.0,0.0,0.0,,0,,,100.0,1,0,0,2992.0480503341832
android_developer,Unity2D Game Developer for NFT Claim and Mint Feature Integration,https://www.upwork.com/jobs/Unity2D-Game-span-class-highlight-Developer-span-for-NFT-Claim-and-Mint-Feature-Integration_~021897113456944284483/?referrer_url_path=/nx/search/jobs/,0,India,"We are seeking a skilled Unity2D developer to integrate an NFT claim and mint feature into our existing game using Thirdweb. The ideal candidate will have experience with Unity development and a strong understanding of blockchain technology. You will collaborate closely with our team to ensure seamless integration and optimal user experience. Knowledge of NFT standards and previous experience with Thirdweb is a plus. If you're passionate about gaming and blockchain innovation, we want to hear from you!",2,"['Game Design', 'Adobe Photoshop', 'Smartphone', 'Graphic Design', 'Unity', '3D Modeling', 'iOS', 'Game Development', '3D Design', 'C#', 'JavaScript']",1,2.0,3.0,2.0,200.0,2,1.0,1.0,20.0,0,1,0,199.99999999999991
android_developer,📌 Developer Needed for a Social Crowd-Sharing App (Android & iOS) – Work-for-Hire,https://www.upwork.com/jobs/span-class-highlight-Developer-span-Needed-for-Social-Crowd-Sharing-App-span-class-highlight-Android-span-amp-iOS-Work-for-Hire_~021897062255052747299/?referrer_url_path=/nx/search/jobs/,1,Australia,"💡 Project Overview

I’m looking for a developer (or team) to build a social crowd-sharing mobile app that helps users find, review, and share halal restaurants and cafés. Users should be able to post photos/videos, rate experiences, vote on halal elements, and filter locations based on these factors.

The app will be similar to Yelp and later have Instagram like elements. It will have Google Maps integration and AI-based content moderation.

👉 This is a work-for-hire project – you will be required to sign an NDA (Non-Disclosure Agreement) before beginning work, and all intellectual property, code, and assets will be fully owned by me upon completion.

📌 Key Features & Requirements
✅ User Features:

Login & Authentication (Google & Facebook integration)
Post photos & short videos with captions
Comment, rate & review restaurants
Vote & filter locations based on halal-related checkboxes (further functionality with this element to eb discussed later)
Chat with retailers (either within the app or via external platforms)
Google Maps integration with geotagging
Admin & Backend Requirements:

Content moderation (AI-based or rule-based) for filtering inappropriate text/images
User roles: Standard users & “superusers” for more moderation power
Database for storing restaurant data & user-generated content
Ability to auto-import an initial list of halal restaurants/cafés using:
Google Places API (preferred)
OpenStreetMap (OSM) or public halal certification websites
Alternative: Scraping halal restaurant data from sources like Zomato, Yelp, TripAdvisor
💰 Budget & Timeline
💲 Budget: $500 – $1000
📆 Timeline: First working iteration within 1 month

🚀 Payments will be milestone-based and released only after successful delivery & approval of each phase.

📌 Ideal Developer Skills
🔹 Experience with no-code/low-code platforms (if applicable) OR mobile app development using Flutter, React Native, or Swift/Kotlin
🔹 Experience with Google Places API & Maps integration
🔹 AI-based content moderation (preferred but not required)
🔹 Familiar with Firebase or backend solutions for authentication & database management

⏳ Next Steps
1️⃣ Let me see your portfolio or past projects (especially if you've built review-based apps).
2️⃣ Briefly explain how you’d handle the initial café database (Google Places API, scraping, or another method).
3️⃣ Confirm that you’re willing to sign an NDA & Work-for-Hire Agreement before starting.

Looking forward to working with a talented developer to bring this vision to life! 🚀",1,"['iOS', 'Android', 'Mobile App Development', 'Recruiting']",4,1.0,0.0,0.0,,0,,,800.0,1,0,0,2992.0480503341832
android_developer,Mobile App Development with Chat and Payment Features (French),https://www.upwork.com/jobs/Mobile-App-span-class-highlight-Development-span-with-Chat-and-Payment-Features-French_~021897094147711239685/?referrer_url_path=/nx/search/jobs/,1,Canada,"We are seeking a skilled mobile app developer to create an application that includes chat functionality and integrated payment options. The successful candidate must be fluent in French and able to ensure that the entire project is completed within the agreed timeframe. Experience in building user-friendly interfaces and implementing secure payment systems is crucial. If you are passionate about mobile development and can deliver high-quality results, we would love to hear from you!",3,"['Smartphone', 'UX & UI', 'Payment Functionality', 'Android', 'In-App Purchases', 'Mobile App Design', 'iOS', 'Mobile App Development', 'Flutter']",5,0.0,0.0,0.0,500.0,0,1.0,0.0,7500.0,1,0,0,499.99999999999983
android_developer,GPT Fine-Tuner Needed for App Prompt Development,https://www.upwork.com/jobs/GPT-Fine-Tuner-Needed-for-App-Prompt-span-class-highlight-Development-span_~021897081991564128803/?referrer_url_path=/nx/search/jobs/,0,United States,"We are seeking a skilled GPT fine-tuner to create and optimize prompts specifically tailored for our application.

We are making an app that listens to users and returns suggestions based on what it heard.

The ideal candidate should have experience with AI language models and a strong understanding of natural language processing. You will be responsible for fine-tuning prompts to enhance user engagement and ensure the application meets our business objectives. If you have a passion for AI and can deliver high-quality, effective prompts, we would love to hear from you!",2,"['Python', 'Smartphone', 'UX & UI', 'Android', 'In-App Purchases', 'Mobile App Design', 'iOS', 'Mobile App Development', 'Flutter']",5,20.0,1.0,0.0,41000.0,2,98.0,27.0,27.5,0,1,0,41000.00000000003
android_developer,"Debug, stabilize new multi service multi platform application (backend PHP, apps Java and Swift",https://www.upwork.com/jobs/Debug-stabilize-new-multi-service-multi-platform-application-backend-PHP-apps-Java-and-Swift_~021897065425305797443/?referrer_url_path=/nx/search/jobs/,1,United States,"🛠 Debug and Stabilize a New Multi-Service, Multi-Platform Application

1️⃣ Backend Update
• The backend was upgraded from Core PHP 7.3 to PHP 8.3.
• Ensure all PHP functions, deprecated features, and database queries are compatible with PHP 8.3.
• Check error logs (error_log, Apache/Nginx logs) for migration issues.

2️⃣ Frontend Android Apps Update
• Client, Driver, and Store apps were updated to SDK 3.5.
• Ensure all dependencies are updated and compatible with SDK 3.5.
• Verify that APIs are properly integrated with the new backend.",3,"['Smartphone', 'Web Development', 'Software Debugging', 'Next.js', 'Solana', 'UX & UI Design', 'Chart.js', 'Rust', 'Web Application', 'API', 'JavaScript']",5,16.0,43.0,11.0,,0,1.0,1.0,100.0,1,0,0,2992.0480503341832
android_developer,AI-Powered Game Creator App Development,https://www.upwork.com/jobs/Powered-Game-Creator-App-span-class-highlight-Development-span_~021897072899390992931/?referrer_url_path=/nx/search/jobs/,0,United States,"We are seeking a talented webapp developer to create a platform that enables users to design and play their own games without any coding experience.
The app should leverage existing AI models to simplify game creation and provide a user-friendly interface.
Users should be able to input prompts and immediately be able to play the games on their phone or browser.
The process should be intuitive and changes and updates to the game based on prompts should be fluid
The platform should allow users to download the games, and provide instructions for how they can upload the games themselves to the google / apple app store.

The ideal candidate will be someone who has experience refining existing AI models, Grok, GPT etc and experience with webapp development. Gaming / mobile gaming development experience is a plus.",2,"['Python', 'Smartphone', 'UX & UI', 'Android', 'In-App Purchases', 'Mobile App Design', 'iOS', 'Mobile App Development', 'Flutter']",5,0.0,0.0,0.0,8100.0,2,14.0,9.0,47.5,0,1,0,8099.999999999999
android_developer,React & React Native Developer for AI-Driven MVP,https://www.upwork.com/jobs/React-amp-React-Native-span-class-highlight-Developer-span-for-Driven-MVP_~021897020650572771875/?referrer_url_path=/nx/search/jobs/,0,United States,"We are seeking an experienced developer to build a React web app and a React Native mobile app MVP with AI integration.
The ideal candidate should have a strong background in both React and React Native, along with experience in developing AI-driven applications.
Please provide examples of your past work, including a portfolio, GitHub link, and resume. We value creativity, attention to detail, and the ability to work collaboratively. Join us in creating an innovative product that leverages AI technology!

Note: Only application with relevant past work examples and strong portfolio, github, resume are accepted. Immediately ignore AI made proposals.
Thanks.",3,"['Web Development', 'React Native', 'React', 'Next.js', 'Solana', 'UX & UI Design', 'Chart.js', 'Rust', 'Web Application', 'API', 'JavaScript']",1,0.0,0.0,0.0,,3,,,50.0,0,0,1,2992.0480503341832
android_developer,React Developer Needed for Mobile App Frontend in Construction Logistics,https://www.upwork.com/jobs/React-span-class-highlight-Developer-span-Needed-for-Mobile-App-Frontend-Construction-Logistics_~021897018134964405059/?referrer_url_path=/nx/search/jobs/,0,Spain,"We are seeking an experienced React developer to create the frontend for a mobile application focused on construction logistics. The ideal candidate will have a strong background in mobile app development and a deep understanding of user experience design. You will collaborate closely with our backend team to ensure seamless integration and functionality. If you are passionate about building innovative solutions and have a keen eye for detail, we would love to hear from you!",2,"['GSAP', 'Landing Page', 'HTML5', 'HTML', 'Web Development', 'CSS', 'Android', 'React', 'Web Design', 'Animation', 'JavaScript']",2,1.0,0.0,0.0,,2,,,22.5,0,0,1,2992.0480503341832
