track_name,title,url,job_type,client_location,description,min_budget,max_budget,fixed_price,experience_level,skills,proposals,interviewing,invites_sent,unanswered_invites,client_total_spent,duration,work_hours,hires,active,client_industry,client_type
android_developer,Flutter Developer Needed for Bug Fixes,https://www.upwork.com/jobs/Flutter-span-class-highlight-Developer-span-Needed-for-Bug-Fixes_~021896948260229484007/?referrer_url_path=/nx/search/jobs/,Fixed-price,Australia,"We’re looking for an experienced Flutter developer to help fix some bugs and improve the performance of our existing mobile application. The app is built with Flutter and uses Firebase for backend services. Your role will involve identifying and resolving issues.

Requirements:

Strong experience with Flutter.
Familiarity with Firebase (Firestore, Authentication, Storage).
Experience with state management (BloC)",$10.00,,"['$10.00', '']",Expert,"['Smartphone', 'In-App Purchases', 'iOS Development', 'iOS', 'Mobile App Development']",10 to 15,0.0,1.0,0.0,$1.3K,,,80.0,5.0,HR & Business Services,Small company (2-9 people)
android_developer,Unity Video and Audio Call,https://www.upwork.com/jobs/Unity-Video-and-Audio-Call_~021896941052625954472/?referrer_url_path=/nx/search/jobs/,Fixed-price,Peru,I would like to do an app in Unity that works for tablets and PC where they can do a Video Call. I would also like to know server costs and which API would be the best to use or WebRTC,$300.00,,"['$300.00', '']",Intermediate,"['Web Development', 'Unity', 'Android', 'React', 'WordPress', 'iOS', 'Yii2', 'Web Design', 'Yii', 'PHP', 'API', 'JavaScript']",10 to 15,0.0,0.0,0.0,$1.3K,,,13.0,2.0,Tech & IT,Mid-sized company (10-99 people)
android_developer,Development of a Skill Based Real Money Gaming App Similar to Rush,https://www.upwork.com/jobs/span-class-highlight-Development-span-Skill-Based-Real-Money-Gaming-App-Similar-Rush_~021896938642019323367/?referrer_url_path=/nx/search/jobs/,Fixed-price,India,"Project Title: Development of a Skill-Based Real Money Gaming App Similar to Rush

Project Overview: We aim to develop a mobile gaming application that offers users the opportunity to play skill-based games and win real cash prizes, similar to the Rush app. The platform will provide a variety of popular games, ensuring a seamless, engaging, and secure user experience.

Key Features:



User Registration and Profile Management:
Simple sign-up process using mobile numbers and OTP verification.
Customizable user profiles with avatars.
Game Portfolio:
A selection of skill-based games such as Ludo, Carrom, Call Break, Snakes & Ladders, Pool, and Archery.
Regular updates to introduce new games and features.
Real Money Transactions:
Secure integration with payment gateways for deposits and withdrawals via UPI, wallets, and bank transfers.
Instant withdrawal processing to users' bank accounts.
Fair Play and Security:
Implementation of RNG (Random Number Generation) certification to ensure unbiased game outcomes.
Anti-cheat mechanisms to prevent fraudulent activities.
Tournaments and Rewards:
Daily and weekly tournaments with varying entry fees, including free-entry options.
Referral programs rewarding users for inviting friends.
User Support:
24x7 customer support through chat and email.
Comprehensive FAQs and help sections.
Platform Compatibility:
Native applications for both Android and iOS platforms.
Responsive design to accommodate various device sizes and orientations.
Notifications and Updates:
Push notifications for game updates, promotions, and user alerts.
In-app announcements for upcoming tournaments and events.
Community and Social Features:
In-game chat functionality for player interaction.
Leaderboards showcasing top players and their earnings.
Technical Requirements:



Backend Development:
Robust server infrastructure to handle high traffic and real-time gameplay.
Secure databases for storing user information and transaction records.
Frontend Development:
Intuitive and user-friendly interface with smooth navigation.
High-quality graphics and animations for an immersive experience.
Security Measures:
Data encryption to protect user information.
Regular security audits and compliance with relevant regulations.
Project Deliverables:



Fully functional mobile applications for Android and iOS.
Admin dashboard for managing games, users, and financial transactions.
Comprehensive documentation, including user manuals and technical specifications.


Budget:



Please provide a detailed cost estimate, including development, testing, deployment, and any ongoing maintenance fees.


Proposal Requirements:



Detailed project plan with milestones and timelines.
Breakdown of costs associated with each development phase.
Portfolio showcasing similar projects or relevant experience.
References or testimonials from previous clients.
Submission Deadline:



Please submit your proposals by 6th March


We look forward to collaborating with a skilled development team to bring this project to fruition.","$1,600.00",,"['$1,600.00', '']",Intermediate,"['Game Design', 'gaming app', 'Unreal Engine', 'Adobe Photoshop', 'Graphic Design', 'Visual Effects', 'Mobile Game', '3D Modeling', 'Houdini', '3D Design', 'App Development', 'Microsoft Windows']",Less than 5,0.0,0.0,0.0,,,,,,,Individual client
android_developer,,https://www.upwork.com/jobs/Have-chat-discuss-you-could-help-our-project_~021896936996965647965/?referrer_url_path=/nx/search/jobs/,,,,,,,Expert,[],,,,,,,,,,,
android_developer,Android Developer Needed for Xposed Framework Fix,https://www.upwork.com/jobs/span-class-highlight-Android-span-span-class-highlight-Developer-span-Needed-for-Xposed-Framework-Fix_~021896934957087486499/?referrer_url_path=/nx/search/jobs/,Hourly,CYP,"We need an Android developer with Xposed framework expertise to debug and fix random restarts in our APK, which loops a video for TikTok camera spoofing on a rooted device. You should excel in Android development, rooted device troubleshooting, and Java debugging with MediaCodec and MediaExtractor.",$30.00,$50.00,"['$30.00', '$50.00', '']",Expert,"['Smartphone', 'Android', 'In-App Purchases', 'iOS Development', 'iOS', 'Mobile App Development', 'Java']",10 to 15,1.0,1.0,0.0,$2.8K,1-3 months,Less than 30 hrs/week,5.0,3.0,,
android_developer,Mobile App Development for Business Directory,https://www.upwork.com/jobs/Mobile-App-span-class-highlight-Development-span-for-Business-Directory_~021896934372641476071/?referrer_url_path=/nx/search/jobs/,Fixed-price,United States,"We are seeking a skilled developer to create a mobile app for both iOS and Android platforms. The app will serve as a business directory where users can easily add and remove businesses. The ideal candidate should have experience in developing user-friendly and visually appealing applications. Key features include a search functionality, business profiles, and user ratings. If you have a passion for building innovative mobile solutions, we would love to hear from you!",$500.00,,"['$500.00', '']",Intermediate,"['Smartphone', 'In-App Purchases', 'iOS Development', 'iOS', 'Mobile App Development', 'User Authentication']",15 to 20,4.0,4.0,0.0,,,,,,Travel & Hospitality,Small company (2-9 people)
android_developer,Flutter Developer Needed For Custom App,https://www.upwork.com/jobs/Flutter-span-class-highlight-Developer-span-Needed-For-Custom-App_~021896933418974186983/?referrer_url_path=/nx/search/jobs/,Fixed-price,USA,"Project Overview:
We are seeking a developer to build a minimum viable product (MVP) using Flutter for both iOS and Android platforms. The app is designed to connect end users with on-demand services through a streamlined and secure interface. The focus is on quick and efficient service management rather than a conventional delivery platform.

Key Features & Requirements:
• User Access & Authentication:
• Secure registration and login for end users.
• A separate login interface for service providers to manage orders and indicate availability.
• Service Request Module:
• Allow end users to place orders for various on-demand services.
• Enable detailed service requests, including the ability to create lists with photo attachments for clarity.
• Communication:
• Provide integrated or link-based communication options for voice, text, and video calls.
• Tapping these options should redirect users to external communication platforms for real-time contact.
• Order Management & Tracking:
• Display order status with the option of a live tracking feature or status updates to inform users of progress.
• Include a scheduling/calendar system for advanced order placement and time slot selection.
• Partner/Advertisement Section:
• Include a dedicated area where local partners can advertise and offer promotions to users.
• UI/UX Requirements:
• Deliver a clean, simple, and intuitive design with consistent branding across both end-user and service provider interfaces.
• Ensure the UI is easy to navigate and optimized for both iOS and Android devices.
• Backend & Integration:
• Use free or low-cost backend services (such as Firebase) for authentication, real-time data, and push notifications.
• Leverage open-source libraries and simple link-based integrations to maintain a lean and cost-effective solution.
• Budget & Timeline:
• Develop the entire project as an MVP under a $1K budget.
• Focus on rapid development and deployment with room for future scalability.

Expectations:
• Proven experience with Flutter for cross-platform app development.
• Ability to integrate all outlined features efficiently while keeping the design simple and cost-effective.
• Clear and ongoing communication regarding development progress and any challenges.

Note:
If this project takes off, it will evolve into a full-time position requiring ongoing app maintenance and updates.","$1,000.00",,"['$1,000.00', '']",Intermediate,"['Web Development', 'Android', 'React', 'WordPress', 'iOS', 'Yii2', 'Web Design', 'Mobile App Development', 'Yii', 'Flutter', 'PHP', 'API', 'JavaScript']",20 to 50,2.0,0.0,0.0,$210,,,6.0,1.0,,
android_developer,Android Mobile App Developer Needed,https://www.upwork.com/jobs/span-class-highlight-Android-span-Mobile-App-span-class-highlight-Developer-span-Needed_~021896932201808200515/?referrer_url_path=/nx/search/jobs/,Hourly,Ukraine,"We are seeking an experienced Android mobile app developer to create a user-friendly application. The ideal candidate should have a strong understanding of Android SDK, Java/Kotlin programming, and UI/UX design principles. You will be responsible for developing features, troubleshooting issues, and ensuring the app runs smoothly across various devices. If you have a passion for mobile technology and a portfolio showcasing your work, we want to hear from you!",,,[''],Intermediate,"['Smartphone', 'Android App Development', 'Android', 'In-App Purchases', 'iOS Development', 'iOS', 'Mobile App Development']",20 to 50,0.0,0.0,0.0,,1-3 months,Less than 30 hrs/week,,,,
android_developer,Mobile App Development for Airport Security Wait Times,https://www.upwork.com/jobs/Mobile-App-span-class-highlight-Development-span-for-Airport-Security-Wait-Times_~021896931958882501443/?referrer_url_path=/nx/search/jobs/,Hourly,United States,"We are seeking a skilled mobile app developer to create an application compatible with both Android and iOS platforms. The app will provide real-time wait time information for security lines at airports globally. The ideal candidate should have experience in developing location-based services and integrating APIs for live data. You will work closely with our design team to ensure a user-friendly interface. If you have a passion for enhancing traveler experiences and a background in mobile app development, we want to hear from you!",$15.00,$30.00,"['$15.00', '$30.00', '']",Intermediate,"['Smartphone', 'Android', 'In-App Purchases', 'iOS Development', 'iOS', 'User Authentication', 'Mobile App Development']",10 to 15,2.0,0.0,0.0,,1-3 months,Less than 30 hrs/week,,,,
android_developer,"Develop 1 mobile app ""ArmsBaron"" Unity (C#)",https://www.upwork.com/jobs/span-class-highlight-Develop-span-mobile-app-ArmsBaron-Unity_~021896930091824869923/?referrer_url_path=/nx/search/jobs/,Fixed-price,Georgia,"Need to develop a small game application on Unity (C#)

a game about assembling weapons from their components.

Deadline 7 days.

Documentation: https://docs.google.com/document/d/1050c-fvZ1gS1kyDtzHgqjKhezCzH5_m7Yl3DIUznSrs/edit?usp=sharing",$40.00,,"['$40.00', '']",Intermediate,"['Game Design', 'Smartphone', 'Unity', 'Android', 'Game', 'Game Development', 'iOS', 'C#']",5 to 10,0.0,0.0,0.0,$147K,,,1.0,679.0,,
android_developer,Android Developer Needed for App Publishing Assistance,https://www.upwork.com/jobs/span-class-highlight-Android-span-span-class-highlight-Developer-span-Needed-for-App-Publishing-Assistance_~021896884587497812515/?referrer_url_path=/nx/search/jobs/,Fixed-price,Kenya,"I am looking for an experienced Android developer to assist with reviewing and preparing app files for submission to the Google Play Store. Your role includes ensuring the app meets Play Store guidelines and guiding me through the publishing process.

Payment:
💰 $30 per app successfully published
📌 Experience in Play Store publishing

How to Apply:
Please share your experience with app publishing and examples of apps you've worked on.",$150.00,,"['$150.00', '']",Intermediate,"['Smartphone', 'Android', 'In-App Purchases', 'iOS Development', 'iOS', 'Mobile App Development']",5 to 10,6.0,0.0,0.0,,,,,,Education,Small company (2-9 people)
android_developer,Short-Term Android Native Dev for Simple App Bug Fixes and Backup,https://www.upwork.com/jobs/Short-Term-span-class-highlight-Android-span-Native-Dev-for-Simple-App-Bug-Fixes-and-Backup_~021896924597853815619/?referrer_url_path=/nx/search/jobs/,Hourly,United States,"We are currently looking for a developer to provide upkeep for our company's native app that's targeted towards drivers. We are a dispatch service.

The job would be to come in and analyze the code, fix any bugs, and just be readily available should we have any feature requests or changes. A plus if you have React Native skills as well as we may migrate.",$20.00,$40.00,"['$20.00', '$40.00', '']",Expert,"['Smartphone', 'Android App Development', 'Android', 'In-App Purchases', 'iOS Development', 'iOS', 'Mobile App Development']",20 to 50,3.0,3.0,0.0,,1-3 months,Less than 30 hrs/week,,,Tech & IT,Mid-sized company (10-99 people)
android_developer,Senior React Native Developer Needed for Mobile App Project,https://www.upwork.com/jobs/Senior-React-Native-span-class-highlight-Developer-span-Needed-for-Mobile-App-Project_~021896929051567129411/?referrer_url_path=/nx/search/jobs/,Hourly,United States,"We are seeking a Senior React Native Developer to join our team for an exciting mobile app development project. The ideal candidate will have extensive experience in building high-quality applications using React Native, with a strong understanding of mobile UI/UX best practices. You will collaborate with our design and development teams to deliver a seamless user experience. If you have a passion for innovation and thrive in a fast-paced environment, we want to hear from you!",$20.00,$50.00,"['$20.00', '$50.00', '']",Expert,"['Smartphone', 'React Native', 'Android', 'In-App Purchases', 'iOS Development', 'iOS', 'Mobile App Development']",50+,0.0,0.0,0.0,,1-3 months,Less than 30 hrs/week,,,,
android_developer,Mobile Device Repair Specialist Needed,https://www.upwork.com/jobs/Mobile-Device-Repair-Specialist-Needed_~021896928645701108547/?referrer_url_path=/nx/search/jobs/,Hourly,Ethiopia,"We are looking for a skilled technician to assist with phone and tablet repairs. The ideal candidate should have experience with diagnosing hardware and software issues on various mobile devices. Your responsibilities will include troubleshooting, repairing, and providing customer service to clients. If you are passionate about technology and enjoy solving problems, we’d love to hear from you!",$5.00,$100.00,"['$5.00', '$100.00', '']",Intermediate,"['Smartphone', 'Android', 'In-App Purchases', 'Technical Support', 'iOS Development', 'iOS', 'Mobile App Development']",Less than 5,0.0,0.0,0.0,,< 1 month,,,,,
android_developer,,https://www.upwork.com/jobs/Frontend-Designer-and-span-class-highlight-Developer-span-for-PWA-App-Healthcare_~021896928592760603459/?referrer_url_path=/nx/search/jobs/,,,,,,,Expert,[],,,,,,,,,,,
android_developer,Social Media App Development,https://www.upwork.com/jobs/Social-Media-App-span-class-highlight-Development-span_~021896928498959125991/?referrer_url_path=/nx/search/jobs/,Hourly,United States,"We are seeking a talented developer to help us create a cutting-edge social media application. The ideal candidate should have experience in app development, UI/UX design, and social networking functionalities. Your role will involve collaborating with our team to design features, implement back-end processes, and ensure a seamless user experience. If you have a passion for social platforms and possess a strong technical skill set, we would love to hear from you.",$15.00,$30.00,"['$15.00', '$30.00', '']",Intermediate,"['Smartphone', 'Social Media Account Integration', 'In-App Purchases', 'iOS Development', 'iOS', 'Mobile App Development']",20 to 50,0.0,0.0,0.0,,1-3 months,Less than 30 hrs/week,,,,
android_developer,SaaS Mobile App Developer Needed for AI-Powered Health & Weight Management App,https://www.upwork.com/jobs/SaaS-Mobile-App-span-class-highlight-Developer-span-Needed-for-Powered-Health-amp-Weight-Management-App_~021896927656117931495/?referrer_url_path=/nx/search/jobs/,Fixed-price,Turkey,"Alright, listen up. I need a brilliant (or at least decent) mobile app developer to help me build a super SaaS app related to health, fitness, and other mysterious things (👀).

Here’s what you need to know
✅ Users will track something important (no, it’s not tracking UFOs).
✅ The app will give smart suggestions (powered by AI… duh).
✅ It needs reminders & notifications because people forget things.
✅ There will be subscriptions because free apps don’t make money.
✅ Some kind of API integrations will be involved (details? That’s classified).

What I Need From You:
Build a clean, modern mobile app (React Native or Flutter preferred).
Backend work (Node.js, Python, or something that actually functions).
Database setup (SQL or NoSQL—your choice, as long as it works).
AI/ML expertise (If you can make the app ""smart"" instead of dumb, we’re good).
UI/UX skills (Don’t make it look like a 2005 MySpace page).
Bonus Points If You:
✅ Have worked on health, fitness, or AI apps before.
✅ Know how to integrate wearables & health-related APIs.
✅ Are actually reliable and don’t disappear mid-project.

How to Apply (Without Boring Me):
1️⃣ Drop a quick intro & past projects (show me cool stuff, not essays).
2️⃣ Give me your tech stack recommendation for a scalable SaaS app.
3️⃣ Tell me how long you think this will take (realistic estimates only).

That’s it. No long proposals, no fluff. Just tell me why you’re the right dev for this not-at-all groundbreaking project. 🚀","$5,000.00",,"['$5,000.00', '']",Expert,"['Smartphone', 'In-App Purchases', 'React Native or Flutter (cross-platform).', 'iOS Development', 'iOS', 'Mobile App Development']",20 to 50,0.0,0.0,0.0,,,,,,,
android_developer,,https://www.upwork.com/jobs/Flutter-span-class-highlight-Developer-span-Needed-for-Booking-App-Enhancements_~021896926931118392925/?referrer_url_path=/nx/search/jobs/,,,,,,,Expert,[],,,,,,,,,,,
android_developer,Development of new features and gamification for the Petslife app,https://www.upwork.com/jobs/span-class-highlight-Development-span-new-features-and-gamification-for-the-Petslife-app_~021896926628412788199/?referrer_url_path=/nx/search/jobs/,Hourly,ITA,"Petslife is an app designed for those who want to manage and share information, experiences, and services related to their pets. We currently use the [Sngine](https://sngine.com) platform to handle the “social” aspect and its related interactive features. Our goal is to improve and expand the app while maintaining, wherever possible, the Sngine infrastructure in order to limit costs and development time.

PROJECT OBJECTIVES
- Increase engagement among already registered users who do not regularly use the app.  
- Create new AI-based features to offer digital profiles of the animals.  
- Encourage daily use through gamification, rewards, and weekly challenges.",,,[''],Expert,"['Smartphone', 'Android', 'In-App Purchases', 'iOS Development', 'iOS', 'Mobile App Development']",15 to 20,5.0,0.0,0.0,$36,3-6 months,More than 30 hrs/week,1.0,1.0,,Small company (2-9 people)
android_developer,Android RGB Lighting Control Application Development,https://www.upwork.com/jobs/span-class-highlight-Android-span-RGB-Lighting-Control-Application-span-class-highlight-Development-span_~021896926176841436647/?referrer_url_path=/nx/search/jobs/,Hourly,Ukraine,"We are seeking a skilled Android developer to create a simple yet effective application that allows users to control RGB lighting. The application should provide an intuitive user interface and seamless integration with RGB lighting hardware. The ideal candidate will have experience in Android app development and familiarity with RGB control protocols. If you are passionate about creating functional and user-friendly applications, we would love to hear from you.",,,[''],Intermediate,"['Smartphone', 'Android App Development', 'Android', 'In-App Purchases', 'iOS Development', 'iOS', 'Mobile App Development']",5 to 10,0.0,0.0,0.0,,1-3 months,Less than 30 hrs/week,,,,
android_developer,,https://www.upwork.com/jobs/Senior-Flutter-Engineer_~021896923832895080029/?referrer_url_path=/nx/search/jobs/,,,,,,,Expert,[],,,,,,,,,,,
android_developer,Flutter developer who have knowledge in integrating apis,https://www.upwork.com/jobs/Flutter-span-class-highlight-developer-span-who-have-knowledge-integrating-apis_~021896918033837786717/?referrer_url_path=/nx/search/jobs/,Hourly,India,Looking for Flutter developer who have knowledge in integrating openemr rest and fhir apis. Please bid if you can spend 5 to 6 hours per day for next 3 to 4 days,$15.00,$30.00,"['$15.00', '$30.00', '']",Intermediate,"['Smartphone', 'In-App Purchases', 'iOS Development', 'iOS', 'Mobile App Development', 'openemr', 'Flutter', 'API']",15 to 20,1.0,1.0,1.0,,< 1 month,Less than 30 hrs/week,,,,
android_developer,App Developer Needed for Mental Health Management App,https://www.upwork.com/jobs/App-span-class-highlight-Developer-span-Needed-for-Mental-Health-Management-App_~021896917289446804967/?referrer_url_path=/nx/search/jobs/,Hourly,United States,"We are seeking an experienced app developer to create a mobile application aimed at helping users manage symptoms of stress, anxiety, depression, and excessive worry. The app should provide immediate cues and techniques to help users cope effectively. The ideal candidate will have a strong understanding of mental health applications and user experience design. If you are passionate about building tools that positively impact mental well-being, we want to hear from you!",,,[''],Intermediate,"['Smartphone', 'Android', 'In-App Purchases', 'iOS Development', 'iOS', 'Mobile App Development', 'User Profile Creation']",50+,0.0,0.0,0.0,,1-3 months,Less than 30 hrs/week,,,,
android_developer,,https://www.upwork.com/jobs/Immersive-Website-for-Air-Duct-Cleaning-Service_~021896914568101168733/?referrer_url_path=/nx/search/jobs/,,,,,,,Expert,[],,,,,,,,,,,
android_developer,"QA tester required for website, android and iOS apps for car hire and sale solution",https://www.upwork.com/jobs/tester-required-for-website-span-class-highlight-android-span-and-iOS-apps-for-car-hire-and-sale-solution_~021896908721703383587/?referrer_url_path=/nx/search/jobs/,Hourly,United Kingdom,"xperienced QA Tester Needed for PCO/PHV Car Hire & Sales Platform (Website + Android + iOS)

Description:
We are looking for a skilled QA Tester to fully test our newly developed platform – pcophv.com – a car hire and sales marketplace focused on PCO and PHV drivers in London & the UK. The project includes a website, Android app, and iOS app.

Scope of Work:
• Review and test the platform against our original proposal and agreement.
• Perform functional, UI/UX, performance, and security testing.
• Ensure all features, including social media login and payment gateway integration, work flawlessly.
• Prepare detailed test reports, listing bugs, missing features, and areas for improvement.

Requirements:
• Experience testing marketplace platforms (preferably car hire, rental, or sales).
• Experience with testing both web and mobile apps.
• Ability to cross-check against agreed proposal/features.
• Strong communication skills to collaborate with developers (if needed).

Duration:
Expected testing timeline: 5-7 days.

Deliverables:
• Comprehensive test report (with screenshots, videos, or recordings if needed).
• List of all critical and minor bugs.
• Confirmation of all working features as per agreement.

Budget: Open to fair quotes based on experience.",$10.00,$20.00,"['$10.00', '$20.00', '']",Expert,"['Blockchain', 'Remix IDE', 'Python', 'Solidity', 'Java', 'Mobile App Testing', 'Bug Tracking & Reports', 'Software QA', 'Manual Testing', 'Web Testing', 'Bug Reports', 'Functional Testing']",20 to 50,0.0,0.0,0.0,,1-3 months,Less than 30 hrs/week,,,Tech & IT,Individual client
android_developer,Senior Flutter Developer – Firebase & Google Ads Tracking Expert,https://www.upwork.com/jobs/Senior-Flutter-span-class-highlight-Developer-span-Firebase-amp-Google-Ads-Tracking-Expert_~021896908689420780355/?referrer_url_path=/nx/search/jobs/,Fixed-price,USA,"We are looking for an experienced Flutter developer to fix Firebase event tracking and ensure accurate Google Ads conversion tracking for our iOS and Android app. The app is currently in the onboarding phase, but previous developers were unable to resolve the tracking issue.

Responsibilities:
•⁠  ⁠Debug and fix Firebase Analytics event logging and Google Ads conversion tracking.
•⁠  ⁠Ensure accurate app install and in-app event tracking linked with GA4 and Google Ads.
•⁠  ⁠Optimize Firebase integration for seamless event tracking.
•⁠  ⁠Collaborate with the team to troubleshoot and resolve tracking discrepancies.

Requirements:
•⁠  ⁠3+ years of experience in Flutter & Firebase development.
•⁠  ⁠Expertise in Firebase Analytics, Google Ads SDK, GA4, and conversion tracking.
•⁠  ⁠Strong debugging and problem-solving skills in event logging and tracking.
•⁠  ⁠Experience with state management (Provider, Riverpod, BLoC, GetX).

If you have successfully set up Firebase tracking & Google Ads conversions before, we’d love to hear from you!",$10.00,,"['$10.00', '']",Intermediate,"['Smartphone', 'In-App Purchases', 'iOS Development', 'iOS', 'Firebase', 'Mobile App Development', 'Flutter', 'Google Analytics']",Less than 5,0.0,0.0,0.0,$150,,,2.0,1.0,,
android_developer,Augmented Reality App Development with Zappar,https://www.upwork.com/jobs/Augmented-Reality-App-span-class-highlight-Development-span-with-Zappar_~021896906749603939933/?referrer_url_path=/nx/search/jobs/,Fixed-price,Portugal,"**Job Description: Lead Zappar Developer for Augmented Reality (AR) Application**  

We are seeking a highly skilled **Lead Zappar Developer** with extensive experience in augmented reality (AR) development to join our team for an exciting project: the creation of an immersive AR application using **Zappar**. This project involves designing and developing interactive AR experiences that integrate seamlessly with real-world triggers, such as QR codes or image targets. The ideal candidate will have a strong background in AR development, particularly with Zappar, and a proven track record of delivering high-quality, user-friendly AR applications.  

This is a fully remote, project-based role, and the candidate will work closely with our creative and technical teams to ensure the successful implementation of the AR features.  

---

### **🔹 Project Timeline:**  
2 months  

---

### **🔹 Key Responsibilities:**  

#### **✅ Phase 1 – AR Concept Development & Planning**  
- Collaborate with the team to define the AR experience's scope, functionality, and user interaction design.  
- Develop a detailed project plan, including timelines, deliverables, and technical requirements.  

#### **✅ Phase 2 – AR Development with Zappar**  
- Design and develop interactive AR experiences using **Zappar Studio** and **ZapWorks**.  
- Integrate 3D models, animations, and multimedia content (images, videos, audio) into the AR application.  
- Ensure compatibility with QR codes, image targets, or other triggers for seamless user interaction.  

#### **✅ Phase 3 – Testing & Optimization**  
- Conduct thorough testing of the AR application to ensure smooth functionality across all devices and platforms.  
- Optimize the AR experience for performance, including load times, frame rates, and user interaction responsiveness.  

#### **✅ Phase 4 – Final Delivery & Documentation**  
- Deliver the final AR application, including all source files, assets, and documentation.  
- Provide a user guide and technical documentation for future maintenance and updates.  

---

### **🔹 Technologies & Tools:**  
- **AR Development:** Zappar Studio, ZapWorks, WebAR.  
- **3D Modeling & Animation:** Blender, Maya, or similar (for asset preparation).  
- **Web Development:** HTML5, CSS3, JavaScript (ES6+).  
- **Version Control:** GitHub.  

---

### **🔹 KPI System – Performance-Based Deliverables**  
The Lead Zappar Developer will be responsible for meeting key performance indicators (KPIs) to ensure the project stays on track and meets quality standards.  

#### **KPI: Task Completion Rate (%)**  
- **Definition:** Measures the percentage of assigned tasks completed on time versus those delayed.  
- **Formula:** (Tasks Completed on Time / Total Tasks Assigned) × 100  
- **Goal:** 90% of tasks should be completed within the deadline.  

#### **Actions:**  
If the Task Completion Rate falls below 75%, the contract may be reviewed or terminated to ensure accountability and performance-driven execution.  

---

### **💰 Payment & Milestones:**  
The payment structure is based on performance-based milestones to ensure efficiency and quality.  

#### **🔹 Milestone 1: AR Concept & Planning (20%)**  
- Delivery of a detailed project plan, including scope, functionality, and technical requirements.  

#### **🔹 Milestone 2: AR Development (40%)**  
- Completion of AR experience development using Zappar, including integration of 3D models, animations, and multimedia content.  
- QR code or image target functionality fully operational.  

#### **🔹 Milestone 3: Testing & Optimization (20%)**  
- Successful testing and optimization of the AR application across all devices and platforms.  

#### **🔹 Milestone 4: Final Delivery & Documentation (20%)**  
- Delivery of the final AR application, source files, assets, and documentation.  

---

### **📌 Mandatory Requirements:**  
✅ Proven experience in AR development using **Zappar Studio** and **ZapWorks**.  
✅ Strong knowledge of 3D modeling and animation tools (Blender, Maya, etc.).  
✅ Proficiency in web development technologies (HTML5, CSS3, JavaScript).  
✅ Experience with multimedia integration (images, videos, audio) in AR applications.  
✅ Strong understanding of AR triggers, such as QR codes and image targets.  
✅ Excellent English (written and spoken).  
✅ Ability to work under a performance-based milestone system.  

---

### **📩 How to Apply?**  
📌 Please provide:  
- Your portfolio showcasing previous AR projects developed with Zappar.  
- Examples of AR experiences you have created, including details on triggers and user interactions.  
- Your approach to integrating 3D models and multimedia content into AR applications.  
- Your experience with testing and optimizing AR experiences for performance.  

---

**🚀 If you are passionate about creating cutting-edge AR experiences and have the skills to deliver high-quality applications using Zappar, apply now to join our team!**",$800.00,,"['$800.00', '']",Intermediate,"['Graphic Design', 'Web Development', 'Unity', 'Android', 'Virtual Reality', '3D Modeling', 'Swift', 'Video Stream', 'iOS', 'ARCore', 'Kotlin', 'ARKit', 'Augmented Reality']",Less than 5,0.0,0.0,0.0,$37K,,,65.0,5.0,,
android_developer,Mobile Casino Slot Game Development,https://www.upwork.com/jobs/Mobile-Casino-Slot-Game-span-class-highlight-Development-span_~021896906531449800285/?referrer_url_path=/nx/search/jobs/,Hourly,Moldova,"### *Looking for a Mobile Casino Game Developer (iOS/Android) – Slot Game with 5 Machines*  

*Project Description:*  
We are looking for an experienced mobile game developer to create a *slot game* for Android and iOS. The game will feature *5 unique slot machines* with different mechanics, bonuses, and an in-game purchase system. Monetization will be based on IAP and ads.  

*Requirements:*  
Experience with *Unity / Unreal Engine / Native (Kotlin, Swift)*  
Knowledge of *in-app purchases (IAP)* and ad monetization (AdMob, Unity Ads, IronSource)  
Experience with *animations, effects, and UI/UX* for mobile games  
Knowledge of *Firebase / PlayFab* for data storage and analytics  
(Bonus) Experience with *casino mechanics and slot game design*  

*Core Features of the Game:*  
*5 unique slot machines* (different themes, bonuses, free spins)  
*In-game currency system* (daily rewards, quests)  
*Ad monetization* (rewarded videos, banners)  
*Progression system* (new slots unlock as players progress)  
*High-quality animations and visual effects*  

*What We Offer:*  
Competitive payment (fixed or hourly)  
Potential for long-term collaboration  
Flexible working conditions  

*How to Apply:*  
Please send us:  
Your portfolio with relevant game projects (especially slot games)  
Your experience with monetization  
A rough estimate of the budget and development timeline  

Looking forward to your applications!",,,[''],Intermediate,"['Game Design', 'Smartphone', 'Unity', 'Android', 'iOS', 'Game Development', 'C#']",20 to 50,0.0,0.0,0.0,$4.2K,1-3 months,Less than 30 hrs/week,10.0,4.0,,
